experiment_name,backend,mpi_ranks,omp_threads,num_qubits,circuit_depth,num_cuts,total_tasks,batch_size,chunk_records,compute_seconds,write_seconds,read_seconds,total_seconds,global_sum,records_written,bytes_written,files_created,tasks_per_second,max_buffer_mb
multi_file_mpi4_b1024_c65536_cuts6_t4_rep0,multi_file,4,4,28,120,6,9597401,1024,65536,0.189406,0.000186,0.000000,0.198978,0.000000,2399351,614233664,0,51458225.612646,0.000000
multi_file_mpi4_b1024_c65536_cuts6_t8_rep0,multi_file,4,8,28,120,6,9597401,1024,65536,0.158271,0.000063,0.000000,0.164484,0.000000,2399351,614233664,0,58348571.450215,0.000000
multi_file_mpi4_b1024_c65536_cuts6_t12_rep0,multi_file,4,12,28,120,6,9597401,1024,65536,0.164074,0.000062,0.000000,0.169860,0.000000,2399351,614233664,0,56558334.647099,0.000000
multi_file_mpi4_b1024_c65536_cuts8_t4_rep0,multi_file,4,4,28,120,8,50000000,1024,65536,0.960523,0.000320,0.000000,1.013377,0.000000,12500000,3200000000,0,49846457.756786,0.000000
multi_file_mpi4_b1024_c65536_cuts8_t8_rep0,multi_file,4,8,28,120,8,50000000,1024,65536,0.825072,0.000370,0.000000,0.854995,0.000000,12500000,3200000000,0,58702149.871494,0.000000
multi_file_mpi4_b1024_c65536_cuts8_t12_rep0,multi_file,4,12,28,120,8,50000000,1024,65536,0.865108,0.000278,0.000000,0.892942,0.000000,12500000,3200000000,0,56077272.831046,0.000000
multi_file_mpi4_b4096_c4096_cuts4_t4_rep0,multi_file,4,4,28,120,4,599837,4096,4096,0.011171,0.000001,0.000000,0.011631,0.000000,149960,38389568,0,51571558.775871,0.000000
multi_file_mpi4_b4096_c4096_cuts4_t8_rep0,multi_file,4,8,28,120,4,599837,4096,4096,0.008394,0.000001,0.000000,0.009050,0.000000,149960,38389568,0,78015135.407348,0.000000
multi_file_mpi4_b4096_c4096_cuts4_t12_rep0,multi_file,4,12,28,120,4,599837,4096,4096,0.009062,0.000001,0.000000,0.009559,0.000000,149960,38389568,0,86817632.415861,0.000000
multi_file_mpi4_b4096_c4096_cuts6_t4_rep0,multi_file,4,4,28,120,6,9597401,4096,4096,0.165270,0.000015,0.000000,0.180211,0.000000,2399351,614233664,0,59899337.119231,0.000000
multi_file_mpi4_b4096_c4096_cuts6_t8_rep0,multi_file,4,8,28,120,6,9597401,4096,4096,0.110447,0.000017,0.000000,0.116167,0.000000,2399351,614233664,0,82991991.110258,0.000000
multi_file_mpi4_b4096_c4096_cuts6_t12_rep0,multi_file,4,12,28,120,6,9597401,4096,4096,0.096746,0.000015,0.000000,0.102196,0.000000,2399351,614233664,0,93964461.593599,0.000000
multi_file_mpi4_b4096_c4096_cuts8_t4_rep0,multi_file,4,4,28,120,8,50000000,4096,4096,0.808644,0.000086,0.000000,0.899459,0.000000,12500000,3200000000,0,55741797.510048,0.000000
multi_file_mpi4_b4096_c4096_cuts8_t8_rep0,multi_file,4,8,28,120,8,50000000,4096,4096,0.572550,0.000086,0.000000,0.600874,0.000000,12500000,3200000000,0,83212189.145140,0.000000
multi_file_mpi4_b4096_c4096_cuts8_t12_rep0,multi_file,4,12,28,120,8,50000000,4096,4096,0.486266,0.000075,0.000000,0.514179,0.000000,12500000,3200000000,0,98356516.895474,0.000000
multi_file_mpi4_b4096_c16384_cuts4_t4_rep0,multi_file,4,4,28,120,4,599837,4096,16384,0.011479,0.000001,0.000000,0.012093,0.000000,149960,38389568,0,68934603.162637,0.000000
multi_file_mpi4_b4096_c16384_cuts4_t8_rep0,multi_file,4,8,28,120,4,599837,4096,16384,0.007993,0.000001,0.000000,0.008510,0.000000,149960,38389568,0,70483839.715206,0.000000
multi_file_mpi4_b4096_c16384_cuts4_t12_rep0,multi_file,4,12,28,120,4,599837,4096,16384,0.006758,0.000001,0.000000,0.007265,0.000000,149960,38389568,0,82566472.371670,0.000000
multi_file_mpi4_b4096_c16384_cuts6_t4_rep0,multi_file,4,4,28,120,6,9597401,4096,16384,0.155618,0.000014,0.000000,0.173805,0.000000,2399351,614233664,0,55219249.897769,0.000000
multi_file_mpi4_b4096_c16384_cuts6_t8_rep0,multi_file,4,8,28,120,6,9597401,4096,16384,0.112535,0.000017,0.000000,0.118740,0.000000,2399351,614233664,0,83716384.995088,0.000000
multi_file_mpi4_b4096_c16384_cuts6_t12_rep0,multi_file,4,12,28,120,6,9597401,4096,16384,0.091840,0.000015,0.000000,0.097397,0.000000,2399351,614233664,0,98538570.904826,0.000000
multi_file_mpi4_b4096_c16384_cuts8_t4_rep0,multi_file,4,4,28,120,8,50000000,4096,16384,0.797052,0.000229,0.000000,0.895255,0.000000,12500000,3200000000,0,56185093.799756,0.000000
multi_file_mpi4_b4096_c16384_cuts8_t8_rep0,multi_file,4,8,28,120,8,50000000,4096,16384,0.570778,0.000129,0.000000,0.599376,0.000000,12500000,3200000000,0,83899176.507098,0.000000
multi_file_mpi4_b4096_c16384_cuts8_t12_rep0,multi_file,4,12,28,120,8,50000000,4096,16384,0.481923,0.000095,0.000000,0.510237,0.000000,12500000,3200000000,0,97993605.235223,0.000000
multi_file_mpi4_b4096_c65536_cuts4_t4_rep0,multi_file,4,4,28,120,4,599837,4096,65536,0.010379,0.000001,0.000000,0.014169,0.000000,149960,38389568,0,55554017.114361,0.000000
multi_file_mpi4_b4096_c65536_cuts4_t8_rep0,multi_file,4,8,28,120,4,599837,4096,65536,0.010674,0.000001,0.000000,0.011247,0.000000,149960,38389568,0,53334868.609413,0.000000
multi_file_mpi4_b4096_c65536_cuts4_t12_rep0,multi_file,4,12,28,120,4,599837,4096,65536,0.006655,0.000001,0.000000,0.007215,0.000000,149960,38389568,0,83137548.951870,0.000000
multi_file_mpi4_b4096_c65536_cuts6_t4_rep0,multi_file,4,4,28,120,6,9597401,4096,65536,0.164754,0.000018,0.000000,0.178381,0.000000,2399351,614233664,0,53802688.518507,0.000000
multi_file_mpi4_b4096_c65536_cuts6_t8_rep0,multi_file,4,8,28,120,6,9597401,4096,65536,0.109445,0.000015,0.000000,0.115703,0.000000,2399351,614233664,0,83770996.754653,0.000000
multi_file_mpi4_b4096_c65536_cuts6_t12_rep0,multi_file,4,12,28,120,6,9597401,4096,65536,0.091855,0.000018,0.000000,0.097300,0.000000,2399351,614233664,0,100470821.752811,0.000000
multi_file_mpi4_b4096_c65536_cuts8_t4_rep0,multi_file,4,4,28,120,8,50000000,4096,65536,0.896165,0.000214,0.000000,0.973219,0.000000,12500000,3200000000,0,51375913.917527,0.000000
multi_file_mpi4_b4096_c65536_cuts8_t8_rep0,multi_file,4,8,28,120,8,50000000,4096,65536,0.570934,0.000137,0.000000,0.598994,0.000000,12500000,3200000000,0,84048174.826981,0.000000
multi_file_mpi4_b4096_c65536_cuts8_t12_rep0,multi_file,4,12,28,120,8,50000000,4096,65536,0.479864,0.000089,0.000000,0.507902,0.000000,12500000,3200000000,0,98493722.306606,0.000000
multi_file_mpi4_b16384_c4096_cuts4_t4_rep0,multi_file,4,4,28,120,4,599837,16384,4096,0.010876,0.000001,0.000000,0.014899,0.000000,149960,38389568,0,50533837.090408,0.000000
multi_file_mpi4_b16384_c4096_cuts4_t8_rep0,multi_file,4,8,28,120,4,599837,16384,4096,0.008735,0.000001,0.000000,0.009687,0.000000,149960,38389568,0,108311950.957467,0.000000
multi_file_mpi4_b16384_c4096_cuts4_t12_rep0,multi_file,4,12,28,120,4,599837,16384,4096,0.007813,0.000000,0.000000,0.009220,0.000000,149960,38389568,0,90714249.742793,0.000000
multi_file_mpi4_b16384_c4096_cuts6_t4_rep0,multi_file,4,4,28,120,6,9597401,16384,4096,0.158072,0.000006,0.000000,0.174704,0.000000,2399351,614233664,0,58813806.284351,0.000000
multi_file_mpi4_b16384_c4096_cuts6_t8_rep0,multi_file,4,8,28,120,6,9597401,16384,4096,0.095804,0.000006,0.000000,0.103828,0.000000,2399351,614233664,0,92498221.890676,0.000000
multi_file_mpi4_b16384_c4096_cuts6_t12_rep0,multi_file,4,12,28,120,6,9597401,16384,4096,0.071466,0.000005,0.000000,0.078267,0.000000,2399351,614233664,0,123511068.205130,0.000000
multi_file_mpi4_b16384_c4096_cuts8_t4_rep0,multi_file,4,4,28,120,8,50000000,16384,4096,0.836465,0.000023,0.000000,0.906883,0.000000,12500000,3200000000,0,63862438.223596,0.000000
multi_file_mpi4_b16384_c4096_cuts8_t8_rep0,multi_file,4,8,28,120,8,50000000,16384,4096,0.505341,0.000030,0.000000,0.538403,0.000000,12500000,3200000000,0,93982614.077276,0.000000
multi_file_mpi4_b16384_c4096_cuts8_t12_rep0,multi_file,4,12,28,120,8,50000000,16384,4096,0.379448,0.000022,0.000000,0.411433,0.000000,12500000,3200000000,0,121526407.651925,0.000000
multi_file_mpi4_b16384_c16384_cuts4_t4_rep0,multi_file,4,4,28,120,4,599837,16384,16384,0.009911,0.000001,0.000000,0.012054,0.000000,149960,38389568,0,60796451.279282,0.000000
multi_file_mpi4_b16384_c16384_cuts4_t8_rep0,multi_file,4,8,28,120,4,599837,16384,16384,0.007995,0.000001,0.000000,0.008958,0.000000,149960,38389568,0,66958394.365751,0.000000
multi_file_mpi4_b16384_c16384_cuts4_t12_rep0,multi_file,4,12,28,120,4,599837,16384,16384,0.005720,0.000000,0.000000,0.006677,0.000000,149960,38389568,0,99396532.239409,0.000000
multi_file_mpi4_b16384_c16384_cuts6_t4_rep0,multi_file,4,4,28,120,6,9597401,16384,16384,0.159004,0.000005,0.000001,0.175611,0.000000,2399351,614233664,0,58168574.966127,0.000000
multi_file_mpi4_b16384_c16384_cuts6_t8_rep0,multi_file,4,8,28,120,6,9597401,16384,16384,0.096942,0.000006,0.000000,0.105652,0.000000,2399351,614233664,0,94204637.768413,0.000000
multi_file_mpi4_b16384_c16384_cuts6_t12_rep0,multi_file,4,12,28,120,6,9597401,16384,16384,0.071378,0.000005,0.000000,0.077870,0.000000,2399351,614233664,0,125881126.147384,0.000000
multi_file_mpi4_b16384_c16384_cuts8_t4_rep0,multi_file,4,4,28,120,8,50000000,16384,16384,0.834404,0.000025,0.000000,0.888234,0.000000,12500000,3200000000,0,56291478.446257,0.000000
multi_file_mpi4_b16384_c16384_cuts8_t8_rep0,multi_file,4,8,28,120,8,50000000,16384,16384,0.505207,0.000029,0.000000,0.537104,0.000000,12500000,3200000000,0,93091811.568292,0.000000
multi_file_mpi4_b16384_c16384_cuts8_t12_rep0,multi_file,4,12,28,120,8,50000000,16384,16384,0.391753,0.000029,0.000000,0.423712,0.000000,12500000,3200000000,0,118672660.908213,0.000000
multi_file_mpi4_b16384_c65536_cuts4_t4_rep0,multi_file,4,4,28,120,4,599837,16384,65536,0.012640,0.000001,0.000000,0.014726,0.000000,149960,38389568,0,51420072.564866,0.000000
multi_file_mpi4_b16384_c65536_cuts4_t8_rep0,multi_file,4,8,28,120,4,599837,16384,65536,0.007013,0.000001,0.000000,0.010328,0.000000,149960,38389568,0,89076187.815907,0.000000
multi_file_mpi4_b16384_c65536_cuts4_t12_rep0,multi_file,4,12,28,120,4,599837,16384,65536,0.007985,0.000001,0.000000,0.009808,0.000000,149960,38389568,0,95776207.259829,0.000000
multi_file_mpi4_b16384_c65536_cuts6_t4_rep0,multi_file,4,4,28,120,6,9597401,16384,65536,0.162437,0.000005,0.000000,0.171499,0.000000,2399351,614233664,0,55961768.880811,0.000000
multi_file_mpi4_b16384_c65536_cuts6_t8_rep0,multi_file,4,8,28,120,6,9597401,16384,65536,0.098950,0.000006,0.000000,0.106221,0.000000,2399351,614233664,0,92481681.596513,0.000000
multi_file_mpi4_b16384_c65536_cuts6_t12_rep0,multi_file,4,12,28,120,6,9597401,16384,65536,0.072587,0.000005,0.000000,0.079673,0.000000,2399351,614233664,0,124415560.061108,0.000000
multi_file_mpi4_b16384_c65536_cuts8_t4_rep0,multi_file,4,4,28,120,8,50000000,16384,65536,0.806370,0.000590,0.000000,0.883454,0.000000,12500000,3200000000,0,56596054.395654,0.000000
multi_file_mpi4_b16384_c65536_cuts8_t8_rep0,multi_file,4,8,28,120,8,50000000,16384,65536,0.508122,0.000029,0.000000,0.538844,0.000000,12500000,3200000000,0,95183426.591707,0.000000
multi_file_mpi4_b16384_c65536_cuts8_t12_rep0,multi_file,4,12,28,120,8,50000000,16384,65536,0.375374,0.000025,0.000000,0.408488,0.000000,12500000,3200000000,0,122402595.203325,0.000000
